,anual_total_use_day,date,precipitation,temp_max,temp_media,temp_min,wind_speed,dioxido_nitrogeno,season,weekend
652,8928,2016-04-05,0.0,16.0,11.5,7.0,3.9,20.0,Primavera,0
653,9910,2016-04-06,0.0,20.1,13.0,6.0,1.9,26.0,Primavera,0
654,10551,2016-04-07,0.0,20.4,13.6,6.7,1.7,29.0,Primavera,0
655,9941,2016-04-08,0.0,14.2,9.8,5.3,3.1,19.0,Primavera,0
656,8593,2016-04-09,0.0,18.8,12.0,5.3,1.9,17.0,Primavera,1
657,5373,2016-04-10,1.9,13.8,10.0,6.3,3.9,12.0,Primavera,1
658,4838,2016-04-11,5.8,13.5,9.2,4.8,1.9,22.0,Primavera,0
659,4193,2016-04-12,11.8,12.7,10.0,7.2,2.2,27.0,Primavera,0
660,8921,2016-04-13,0.0,15.8,11.4,7.0,3.3,23.0,Primavera,0
661,9814,2016-04-14,0.0,18.9,13.4,7.8,1.4,29.0,Primavera,0
662,9310,2016-04-15,1.8,19.4,13.8,8.2,2.8,34.0,Primavera,0
663,4033,2016-04-16,14.7,13.8,11.8,9.9,2.8,21.0,Primavera,1
664,7784,2016-04-17,0.0,17.4,12.2,7.1,2.5,14.0,Primavera,1
665,9486,2016-04-18,0.0,21.6,14.6,7.5,2.5,27.0,Primavera,0
666,5465,2016-04-19,27.8,14.5,12.5,10.5,1.4,37.0,Primavera,0
667,5336,2016-04-20,2.6,12.2,10.4,8.5,1.1,35.0,Primavera,0
668,9379,2016-04-21,1.0,17.4,12.8,8.2,1.7,24.0,Primavera,0
669,9275,2016-04-22,0.0,17.5,13.6,9.6,1.4,32.0,Primavera,0
670,7196,2016-04-23,3.9,18.5,13.8,9.1,1.4,30.0,Primavera,1
671,8467,2016-04-24,0.0,18.2,12.8,7.5,1.7,18.0,Primavera,1
672,9371,2016-04-25,0.0,20.6,13.2,5.8,1.4,33.0,Primavera,0
673,10348,2016-04-26,0.0,22.3,15.0,7.8,2.2,40.0,Primavera,0
674,10338,2016-04-27,1.1,21.6,16.3,11.0,1.7,34.0,Primavera,0
675,9873,2016-04-28,0.0,18.5,14.5,10.5,1.7,23.0,Primavera,0
676,9532,2016-04-29,1.0,19.2,14.8,10.4,1.1,24.0,Primavera,0
677,6957,2016-04-30,0.0,19.8,14.1,8.4,3.1,19.0,Primavera,1
678,5878,2016-05-01,0.0,18.0,11.2,4.5,2.2,11.0,Primavera,1
679,6703,2016-05-02,0.0,23.7,14.3,4.9,1.9,22.0,Primavera,0
680,10253,2016-05-03,0.0,26.5,18.6,10.6,1.7,33.0,Primavera,0
681,11535,2016-05-04,0.0,27.5,20.2,13.0,1.4,39.0,Primavera,0
682,9852,2016-05-05,1.2,20.8,17.6,14.5,2.2,40.0,Primavera,0
683,7185,2016-05-06,8.3,16.2,13.5,10.8,1.4,24.0,Primavera,0
684,6695,2016-05-07,5.7,16.6,13.6,10.6,1.4,11.0,Primavera,1
685,3054,2016-05-08,14.8,12.4,11.0,9.5,2.2,15.0,Primavera,1
686,5317,2016-05-09,7.6,13.7,11.1,8.5,1.9,21.0,Primavera,0
687,5697,2016-05-10,6.6,16.7,12.6,8.4,1.7,31.0,Primavera,0
688,7080,2016-05-11,6.4,15.8,11.4,7.0,0.8,29.0,Primavera,0
689,8743,2016-05-12,0.0,16.0,12.1,8.2,2.5,17.0,Primavera,0
690,8197,2016-05-13,0.3,16.6,12.4,8.3,1.1,22.0,Primavera,0
691,7334,2016-05-14,0.0,19.3,14.2,9.0,0.8,19.0,Primavera,1
692,7474,2016-05-15,0.0,20.3,16.6,13.0,1.9,20.0,Primavera,1
693,8096,2016-05-16,0.0,23.7,16.4,9.2,1.1,19.0,Primavera,0
694,10527,2016-05-17,0.0,25.0,18.5,12.0,1.4,29.0,Primavera,0
695,11489,2016-05-18,0.0,25.9,19.2,12.4,2.5,43.0,Primavera,0
696,11790,2016-05-19,0.0,26.2,19.5,12.8,1.4,19.0,Primavera,0
697,12225,2016-05-20,0.0,28.2,21.1,14.0,1.7,37.0,Primavera,0
698,10361,2016-05-21,0.0,29.2,22.4,15.5,2.5,35.0,Primavera,1
699,8902,2016-05-22,0.0,23.0,18.2,13.4,3.1,11.0,Primavera,1
700,10154,2016-05-23,0.0,22.1,16.2,10.3,1.1,24.0,Primavera,0
701,10947,2016-05-24,0.0,25.6,20.1,14.6,2.5,35.0,Primavera,0
702,10956,2016-05-25,0.0,20.8,17.5,14.2,1.7,17.0,Primavera,0
703,11927,2016-05-26,0.0,24.8,19.4,13.9,1.7,31.0,Primavera,0
704,12026,2016-05-27,0.0,25.6,19.2,12.7,2.2,31.0,Primavera,0
705,7365,2016-05-28,4.2,20.6,16.4,12.2,1.7,19.0,Primavera,1
706,7612,2016-05-29,0.0,19.9,15.6,11.3,3.1,10.0,Primavera,1
707,10238,2016-05-30,0.0,21.6,16.4,11.2,1.7,18.0,Primavera,0
708,11024,2016-05-31,0.0,24.1,17.4,10.8,1.1,20.0,Primavera,0
709,11860,2016-06-01,0.0,27.1,19.6,12.0,1.7,32.0,Primavera,0
710,12091,2016-06-02,0.0,28.5,20.5,12.5,1.1,33.0,Primavera,0
711,11862,2016-06-03,0.6,29.5,22.8,16.0,2.5,42.0,Primavera,0
712,9605,2016-06-04,0.0,27.4,21.0,14.6,1.9,18.0,Primavera,1
713,9158,2016-06-05,0.0,28.4,21.9,15.4,1.9,16.0,Primavera,1
714,11216,2016-06-06,0.0,29.4,22.7,16.0,1.9,31.0,Primavera,0
715,12214,2016-06-07,0.0,32.7,25.6,18.4,1.9,30.0,Primavera,0
716,12863,2016-06-08,0.0,34.2,26.7,19.2,1.7,48.0,Primavera,0
717,12630,2016-06-09,0.0,34.7,27.2,19.7,2.2,33.0,Primavera,0
718,12882,2016-06-10,0.0,31.0,25.2,19.4,3.1,21.0,Primavera,0
719,9684,2016-06-11,0.0,31.2,25.1,19.0,2.5,14.0,Primavera,1
720,8959,2016-06-12,0.0,31.5,24.4,17.2,1.9,14.0,Primavera,1
721,11566,2016-06-13,0.0,31.7,25.4,19.0,3.3,12.0,Primavera,0
722,12381,2016-06-14,0.0,29.2,22.7,16.2,3.3,11.0,Primavera,0
723,11285,2016-06-15,0.5,21.5,17.2,13.0,2.8,10.0,Primavera,0
724,10832,2016-06-16,0.0,19.7,15.2,10.8,3.1,13.0,Primavera,0
725,11401,2016-06-17,0.0,22.5,16.9,11.3,1.9,13.0,Primavera,0
726,8934,2016-06-18,0.0,24.5,19.1,13.7,2.5,11.0,Primavera,1
727,8285,2016-06-19,0.0,27.8,19.8,11.8,1.4,12.0,Primavera,1
728,11266,2016-06-20,0.0,32.3,23.4,14.6,1.4,27.0,Primavera,0
729,12178,2016-06-21,0.0,34.2,26.8,19.5,1.7,25.0,Verano,0
730,12653,2016-06-22,0.0,35.3,27.5,19.7,2.5,22.0,Verano,0
731,12639,2016-06-23,0.0,33.4,26.4,19.3,2.5,23.0,Verano,0
732,12167,2016-06-24,0.0,34.4,27.3,20.2,2.5,43.0,Verano,0
733,8780,2016-06-25,0.0,33.3,26.2,19.0,2.2,14.0,Verano,1
734,8510,2016-06-26,0.0,32.0,24.5,17.0,1.4,10.0,Verano,1
735,11352,2016-06-27,0.0,34.3,26.6,19.0,1.1,24.0,Verano,0
736,12087,2016-06-28,0.0,35.8,28.6,21.3,1.9,32.0,Verano,0
737,12558,2016-06-29,0.0,35.4,28.9,22.4,2.5,31.0,Verano,0
738,12961,2016-06-30,0.0,34.3,27.8,21.2,1.7,33.0,Verano,0
739,11751,2016-07-01,0.0,34.5,27.8,21.0,1.9,31.0,Verano,0
740,8519,2016-07-02,0.0,36.0,28.6,21.2,1.7,32.0,Verano,1
741,7946,2016-07-03,0.0,36.5,28.4,20.4,1.9,16.0,Verano,1
742,10524,2016-07-04,0.2,34.9,28.6,22.4,2.2,21.0,Verano,0
743,12205,2016-07-05,5.5,35.1,27.2,19.3,1.7,30.0,Verano,0
744,11981,2016-07-06,5.7,34.4,26.8,19.2,1.9,25.0,Verano,0
745,11717,2016-07-07,0.0,31.3,25.8,20.4,2.5,27.0,Verano,0
746,11306,2016-07-08,0.0,34.4,27.8,21.3,1.4,40.0,Verano,0
747,8220,2016-07-09,0.0,36.7,29.8,23.0,0.8,22.0,Verano,1
748,7306,2016-07-10,0.0,38.4,31.4,24.4,1.7,25.0,Verano,1
749,11081,2016-07-11,0.0,37.2,31.0,24.9,2.5,28.0,Verano,0
750,12213,2016-07-12,0.0,34.4,28.2,22.0,1.7,24.0,Verano,0
751,12648,2016-07-13,0.0,30.2,23.2,16.2,3.1,14.0,Verano,0
752,12046,2016-07-14,0.0,30.5,21.8,13.0,2.5,19.0,Verano,0
753,11028,2016-07-15,0.0,31.2,22.6,14.0,1.4,27.0,Verano,0
754,7663,2016-07-16,0.0,34.0,26.7,19.4,0.8,24.0,Verano,1
755,7107,2016-07-17,0.0,36.5,28.8,21.2,0.8,22.0,Verano,1
756,10286,2016-07-18,0.0,38.6,30.1,21.6,2.8,23.0,Verano,0
757,11385,2016-07-19,0.0,36.9,29.6,22.2,0.8,26.0,Verano,0
758,11436,2016-07-20,0.0,35.4,29.9,24.4,2.5,29.0,Verano,0
759,11715,2016-07-21,0.0,35.3,28.2,21.0,1.9,31.0,Verano,0
760,10152,2016-07-22,0.0,33.2,26.8,20.4,1.9,17.0,Verano,0
761,6206,2016-07-23,0.0,31.7,24.8,17.8,2.8,7.0,Verano,1
762,5615,2016-07-24,0.0,33.2,26.2,19.2,1.4,9.0,Verano,1
763,6071,2016-07-25,0.0,36.6,29.0,21.4,1.7,11.0,Verano,0
764,10209,2016-07-26,0.0,38.0,30.6,23.3,1.4,18.0,Verano,0
765,10951,2016-07-27,0.0,38.0,31.0,24.1,1.7,17.0,Verano,0
766,11138,2016-07-28,0.0,37.4,30.3,23.2,1.9,20.0,Verano,0
767,10110,2016-07-29,0.0,38.4,31.5,24.6,2.8,21.0,Verano,0
768,7009,2016-07-30,0.0,35.7,30.0,24.4,3.3,19.0,Verano,1
769,6726,2016-07-31,0.0,34.4,27.2,19.9,1.7,10.0,Verano,1
770,8628,2016-08-01,0.0,34.7,27.6,20.6,1.4,15.0,Verano,0
771,8900,2016-08-02,0.0,36.7,29.4,22.2,1.9,21.0,Verano,0
772,9396,2016-08-03,0.0,37.9,30.6,23.3,1.7,30.0,Verano,0
773,9293,2016-08-04,0.0,36.0,29.3,22.6,2.8,23.0,Verano,0
774,8371,2016-08-05,0.0,33.0,26.8,20.6,2.2,12.0,Verano,0
775,5758,2016-08-06,0.0,35.2,27.6,20.0,2.2,13.0,Verano,1
776,5413,2016-08-07,0.0,36.2,28.0,19.7,1.9,12.0,Verano,1
777,7363,2016-08-08,0.0,35.4,28.9,22.4,0.3,23.0,Verano,0
778,7729,2016-08-09,0.0,35.3,27.5,19.7,1.1,25.0,Verano,0
779,7980,2016-08-10,0.0,29.5,23.0,16.6,3.3,9.0,Verano,0
780,7932,2016-08-11,0.0,31.0,23.4,15.9,1.9,16.0,Verano,0
781,6981,2016-08-12,0.0,33.0,25.8,18.6,1.1,17.0,Verano,0
782,5006,2016-08-13,0.0,34.2,27.4,20.6,1.1,12.0,Verano,1
783,4671,2016-08-14,0.0,34.4,27.4,20.3,1.7,11.0,Verano,1
784,4916,2016-08-15,0.0,34.1,27.7,21.3,1.7,10.0,Verano,0
785,7307,2016-08-16,0.0,34.2,28.0,21.7,1.9,18.0,Verano,0
786,7701,2016-08-17,0.0,33.6,26.8,20.0,1.1,23.0,Verano,0
787,7991,2016-08-18,0.0,33.7,27.2,20.6,1.7,21.0,Verano,0
788,7511,2016-08-19,0.0,34.9,27.6,20.4,1.4,16.0,Verano,0
789,5738,2016-08-20,0.0,33.0,27.5,22.0,2.2,10.0,Verano,1
790,5577,2016-08-21,0.0,32.5,25.4,18.2,1.9,13.0,Verano,1
791,8095,2016-08-22,0.0,35.3,28.4,21.4,1.4,19.0,Verano,0
792,8495,2016-08-23,0.0,36.0,29.6,23.2,1.4,26.0,Verano,0
793,9040,2016-08-24,0.0,34.7,28.0,21.4,1.9,19.0,Verano,0
794,9013,2016-08-25,0.0,34.5,27.6,20.6,1.4,19.0,Verano,0
795,8348,2016-08-26,0.0,33.3,27.4,21.4,1.4,24.0,Verano,0
796,6998,2016-08-27,0.0,35.5,28.9,22.3,2.2,17.0,Verano,1
797,6451,2016-08-28,0.0,35.4,28.7,22.0,1.7,30.0,Verano,1
798,9176,2016-08-29,0.0,34.5,28.0,21.5,2.5,18.0,Verano,0
799,10113,2016-08-30,0.0,32.5,25.2,18.0,1.9,17.0,Verano,0
800,10646,2016-08-31,0.0,33.3,26.9,20.5,1.1,21.0,Verano,0
801,10919,2016-09-01,0.0,34.0,27.8,21.6,1.7,18.0,Verano,0
802,10929,2016-09-02,0.0,34.1,27.2,20.2,0.8,30.0,Verano,0
803,8301,2016-09-03,0.0,36.0,29.2,22.4,1.4,36.0,Verano,1
804,7925,2016-09-04,0.0,37.0,29.6,22.2,1.7,39.0,Verano,1
805,10470,2016-09-05,0.0,37.4,29.9,22.4,1.4,35.0,Verano,0
806,10927,2016-09-06,0.0,38.9,30.6,22.4,1.1,43.0,Verano,0
807,11193,2016-09-07,0.0,38.5,31.0,23.4,2.5,38.0,Verano,0
808,11283,2016-09-08,0.0,33.4,26.9,20.4,1.7,28.0,Verano,0
809,10819,2016-09-09,0.0,31.0,25.4,19.9,1.4,20.0,Verano,0
810,7990,2016-09-10,0.0,32.0,26.2,20.5,1.1,14.0,Verano,1
811,7576,2016-09-11,0.0,32.2,26.4,20.6,1.1,19.0,Verano,1
812,9565,2016-09-12,0.9,33.4,26.8,20.1,1.4,34.0,Verano,0
813,8067,2016-09-13,7.0,25.3,19.8,14.2,2.8,23.0,Verano,0
814,9261,2016-09-14,0.2,18.2,15.7,13.2,2.2,19.0,Verano,0
815,9846,2016-09-15,0.0,20.2,15.4,10.5,1.4,25.0,Verano,0
816,9495,2016-09-16,0.0,24.5,18.6,12.6,1.1,32.0,Verano,0
817,7241,2016-09-17,0.0,23.4,18.5,13.6,2.2,20.0,Verano,1
818,6623,2016-09-18,0.0,23.8,17.7,11.6,0.6,17.0,Verano,1
819,7953,2016-09-19,0.0,24.7,18.2,11.7,0.8,37.0,Verano,0
820,8762,2016-09-20,0.0,26.5,20.8,15.2,1.7,36.0,Verano,0
821,8862,2016-09-21,0.0,27.9,20.9,13.9,1.4,41.0,Otoño,0
822,9039,2016-09-22,0.0,27.6,20.3,13.0,1.1,56.0,Otoño,0
823,8378,2016-09-23,0.0,27.3,21.2,15.0,1.1,63.0,Otoño,0
824,6482,2016-09-24,0.0,27.1,21.0,15.0,1.1,48.0,Otoño,1
825,5751,2016-09-25,0.0,26.4,21.0,15.7,0.8,47.0,Otoño,1
826,6247,2016-09-26,0.0,26.4,21.7,17.0,1.4,32.0,Otoño,0
827,7728,2016-09-27,0.0,27.6,22.0,16.5,1.1,28.0,Otoño,0
828,8299,2016-09-28,0.0,25.0,20.2,15.4,1.9,20.0,Otoño,0
829,8452,2016-09-29,0.0,24.9,19.6,14.2,1.1,37.0,Otoño,0
830,8666,2016-09-30,0.0,25.6,20.2,14.7,1.4,46.0,Otoño,0
831,7097,2016-10-01,0.0,26.8,20.8,14.8,1.9,44.0,Otoño,1
832,6789,2016-10-02,0.0,26.2,19.8,13.5,1.4,34.0,Otoño,1
833,7955,2016-10-03,0.0,27.2,20.9,14.6,0.8,50.0,Otoño,0
834,8608,2016-10-04,0.0,27.4,21.4,15.4,1.1,54.0,Otoño,0
835,8796,2016-10-05,0.0,26.5,21.4,16.2,1.4,52.0,Otoño,0
836,9093,2016-10-06,0.0,27.6,21.6,15.6,1.1,65.0,Otoño,0
837,8688,2016-10-07,0.0,26.2,19.5,12.8,1.1,54.0,Otoño,0
838,6889,2016-10-08,0.0,25.7,19.2,12.6,0.8,57.0,Otoño,1
839,6079,2016-10-09,0.0,24.4,19.0,13.6,1.1,27.0,Otoño,1
840,7277,2016-10-10,0.0,24.4,18.3,12.2,1.1,33.0,Otoño,0
841,8050,2016-10-11,6.0,23.3,16.5,9.7,1.4,47.0,Otoño,0
842,2759,2016-10-12,13.3,14.4,12.7,11.0,0.6,24.0,Otoño,0
843,4491,2016-10-13,1.1,16.5,13.8,11.0,1.4,23.0,Otoño,0
844,6151,2016-10-14,0.4,18.4,14.7,11.0,0.6,25.0,Otoño,0
845,5162,2016-10-15,0.0,17.7,12.8,8.0,0.6,32.0,Otoño,1
846,4381,2016-10-16,0.0,19.9,15.1,10.3,0.6,39.0,Otoño,1
847,5113,2016-10-17,5.0,18.4,16.2,14.0,1.1,49.0,Otoño,0
848,6263,2016-10-18,6.1,19.7,16.4,13.2,0.8,37.0,Otoño,0
849,4292,2016-10-19,4.7,18.6,16.5,14.4,0.3,51.0,Otoño,0
850,3888,2016-10-20,1.9,18.2,15.9,13.6,0.8,46.0,Otoño,0
851,5610,2016-10-21,0.3,18.9,15.2,11.4,0.6,42.0,Otoño,0
852,2604,2016-10-22,21.8,16.3,14.6,12.8,0.8,37.0,Otoño,1
853,1917,2016-10-23,12.8,14.4,13.0,11.5,1.7,17.0,Otoño,1
854,3811,2016-10-24,0.6,14.5,12.4,10.4,1.4,33.0,Otoño,0
855,5060,2016-10-25,1.4,19.4,16.0,12.7,1.4,41.0,Otoño,0
856,5920,2016-10-26,0.0,22.8,18.3,13.8,0.6,51.0,Otoño,0
857,5986,2016-10-27,0.0,23.4,19.4,15.5,1.1,54.0,Otoño,0
858,5541,2016-10-28,0.0,21.6,18.0,14.3,0.6,47.0,Otoño,0
859,4389,2016-10-29,0.0,21.6,17.0,12.5,0.6,50.0,Otoño,1
860,3617,2016-10-30,0.0,22.9,16.0,9.0,0.6,51.0,Otoño,1
861,4701,2016-10-31,0.0,21.2,15.0,8.8,0.3,64.0,Otoño,0
862,4235,2016-11-01,0.0,17.8,13.2,8.5,0.3,53.0,Otoño,0
863,5645,2016-11-02,0.0,20.2,15.2,10.2,0.6,58.0,Otoño,0
864,6153,2016-11-03,5.5,21.0,16.0,10.9,0.6,64.0,Otoño,0
865,2947,2016-11-04,11.7,16.2,14.0,11.8,0.6,56.0,Otoño,0
866,2166,2016-11-05,14.4,15.3,11.4,7.6,2.2,24.0,Otoño,1
867,3682,2016-11-06,0.0,13.4,9.4,5.3,1.4,19.0,Otoño,1
868,4564,2016-11-07,0.6,10.6,7.3,4.0,0.8,36.0,Otoño,0
869,5525,2016-11-08,0.2,11.4,6.8,2.2,2.2,32.0,Otoño,0
870,4031,2016-11-09,0.0,15.5,11.0,6.5,1.9,25.0,Otoño,0
871,5555,2016-11-10,0.0,12.2,8.3,4.4,0.8,61.0,Otoño,0
872,5773,2016-11-11,0.0,13.6,8.8,4.0,0.3,69.0,Otoño,0
873,4465,2016-11-12,0.0,13.1,8.7,4.3,0.3,55.0,Otoño,1
874,4276,2016-11-13,0.0,17.1,12.2,7.2,1.1,36.0,Otoño,1
875,5138,2016-11-14,0.0,14.8,10.2,5.6,1.9,32.0,Otoño,0
876,5148,2016-11-15,0.0,14.8,10.2,5.6,1.7,41.0,Otoño,0
877,5450,2016-11-16,0.0,14.3,9.5,4.7,0.8,58.0,Otoño,0
878,5774,2016-11-17,0.0,16.0,10.5,5.0,0.6,78.0,Otoño,0
879,5858,2016-11-18,0.0,13.4,10.0,6.5,0.0,62.0,Otoño,0
880,4556,2016-11-19,5.7,12.0,8.2,4.4,0.6,42.0,Otoño,1
881,1502,2016-11-20,15.7,10.8,8.8,6.8,0.3,26.0,Otoño,1
882,4146,2016-11-21,0.1,12.0,9.5,7.0,1.9,30.0,Otoño,0
883,4850,2016-11-22,0.1,9.5,8.0,6.5,0.8,47.0,Otoño,0
884,4312,2016-11-23,1.4,8.4,6.4,4.3,1.1,38.0,Otoño,0
885,5213,2016-11-24,0.0,8.5,5.7,2.9,0.8,41.0,Otoño,0
886,2759,2016-11-25,12.4,5.9,4.6,3.4,1.1,47.0,Otoño,0
887,1782,2016-11-26,19.9,10.0,7.8,5.5,1.4,39.0,Otoño,1
888,1802,2016-11-27,7.0,10.9,9.6,8.2,1.7,35.0,Otoño,1
889,5310,2016-11-28,0.0,12.6,9.9,7.2,1.9,34.0,Otoño,0
890,5299,2016-11-29,1.0,12.0,9.4,6.8,1.4,49.0,Otoño,0
891,5987,2016-11-30,0.0,14.0,11.6,9.2,2.8,34.0,Otoño,0
892,6249,2016-12-01,0.0,11.2,10.3,9.4,1.1,44.0,Otoño,0
893,6511,2016-12-02,0.0,12.6,9.8,6.9,0.6,54.0,Otoño,0
894,4623,2016-12-03,12.1,11.7,9.0,6.2,1.9,49.0,Otoño,1
895,1937,2016-12-04,5.3,11.5,10.4,9.2,1.9,30.0,Otoño,1
896,5256,2016-12-05,0.0,14.0,11.8,9.6,2.2,38.0,Otoño,0
897,4903,2016-12-06,0.0,13.3,10.5,7.7,1.4,36.0,Otoño,0
898,5971,2016-12-07,0.0,12.7,8.8,5.0,0.3,54.0,Otoño,0
899,4449,2016-12-08,0.0,12.2,8.8,5.4,0.3,39.0,Otoño,0
900,5341,2016-12-09,0.0,13.0,9.5,6.0,1.1,55.0,Otoño,0
901,4806,2016-12-10,0.0,13.7,10.8,7.8,0.8,43.0,Otoño,1
902,4386,2016-12-11,0.0,13.0,8.8,4.6,0.0,42.0,Otoño,1
903,5650,2016-12-12,0.0,10.2,7.2,4.2,0.3,61.0,Otoño,0
904,5799,2016-12-13,0.0,9.9,6.6,3.4,0.6,58.0,Otoño,0
905,5191,2016-12-14,5.8,9.8,8.0,6.2,0.8,50.0,Otoño,0
906,4259,2016-12-15,3.8,10.3,8.8,7.2,0.8,42.0,Otoño,0
907,4169,2016-12-16,2.8,9.0,8.2,7.3,1.7,48.0,Otoño,0
908,5660,2016-12-17,0.0,12.6,10.4,8.2,4.7,25.0,Otoño,1
909,4624,2016-12-18,0.0,11.0,8.2,5.4,3.6,22.0,Otoño,1
910,5723,2016-12-19,0.0,10.4,6.8,3.1,1.9,37.0,Otoño,0
911,6158,2016-12-20,0.0,10.1,5.8,1.4,0.3,55.0,Otoño,0
912,6711,2016-12-21,0.0,12.0,7.9,3.8,0.3,55.0,Invierno,0
913,6676,2016-12-22,0.0,11.5,8.0,4.5,0.3,60.0,Invierno,0
914,5949,2016-12-23,0.0,12.5,8.8,5.1,0.0,54.0,Invierno,0
915,3265,2016-12-24,0.0,13.2,8.8,4.5,1.7,37.0,Invierno,1
916,1911,2016-12-25,0.0,11.4,7.2,3.0,0.6,34.0,Invierno,1
917,2996,2016-12-26,0.0,13.2,7.6,2.0,0.0,55.0,Invierno,0
918,4799,2016-12-27,0.0,14.5,9.8,5.0,0.3,59.0,Invierno,0
919,5185,2016-12-28,0.0,13.5,9.0,4.4,0.3,66.0,Invierno,0
920,5561,2016-12-29,0.0,12.2,6.9,1.6,0.0,72.0,Invierno,0
921,4972,2016-12-30,0.0,11.2,5.0,-1.2,0.3,78.0,Invierno,0
922,2696,2016-12-31,0.0,3.3,0.4,-2.4,0.0,50.0,Invierno,1
923,1767,2017-01-01,0.0,4.0,1.7,-0.6,0.0,41.0,Invierno,1
924,3297,2017-01-02,0.0,6.2,2.7,-0.8,0.8,50.0,Invierno,0
925,4507,2017-01-03,0.0,10.2,6.0,1.7,0.0,48.0,Invierno,0
926,5214,2017-01-04,0.0,11.5,6.8,2.2,0.8,50.0,Invierno,0
927,5077,2017-01-05,0.0,9.8,7.2,4.7,0.6,51.0,Invierno,0
928,2934,2017-01-06,0.0,9.8,5.4,1.1,0.0,48.0,Invierno,0
929,4030,2017-01-07,0.0,10.4,5.0,-0.3,0.0,50.0,Invierno,1
930,3760,2017-01-08,0.0,11.5,5.5,-0.5,0.6,61.0,Invierno,1
931,5686,2017-01-09,0.0,11.2,5.4,-0.4,0.6,61.0,Invierno,0
932,6221,2017-01-10,0.0,12.0,7.7,3.4,0.8,67.0,Invierno,0
933,6974,2017-01-11,0.0,16.0,10.4,4.8,3.1,51.0,Invierno,0
934,6788,2017-01-12,0.0,12.7,8.6,4.4,0.8,46.0,Invierno,0
935,6743,2017-01-13,0.0,10.5,7.2,4.0,3.1,31.0,Invierno,0
936,5080,2017-01-14,0.0,8.2,3.8,-0.5,2.2,41.0,Invierno,1
937,4234,2017-01-15,0.0,11.4,6.6,1.8,0.6,34.0,Invierno,1
938,6036,2017-01-16,0.0,11.8,6.2,0.5,0.8,57.0,Invierno,0
939,5961,2017-01-17,0.0,11.2,5.8,0.4,3.3,33.0,Invierno,0
940,5328,2017-01-18,0.0,5.0,1.0,-3.0,1.1,34.0,Invierno,0
941,5084,2017-01-19,0.0,7.0,2.1,-2.8,3.6,31.0,Invierno,0
942,5243,2017-01-20,0.0,8.4,5.7,3.0,4.2,28.0,Invierno,0
943,4548,2017-01-21,0.0,11.0,7.2,3.5,2.2,33.0,Invierno,1
944,4003,2017-01-22,0.0,9.5,4.6,-0.4,0.6,52.0,Invierno,1
945,5768,2017-01-23,0.0,11.4,7.3,3.2,1.1,49.0,Invierno,0
946,6515,2017-01-24,0.0,13.0,6.7,0.4,0.8,70.0,Invierno,0
947,6435,2017-01-25,0.0,10.5,5.2,-0.2,0.6,72.0,Invierno,0
948,6187,2017-01-26,12.5,8.2,4.0,-0.3,0.6,66.0,Invierno,0
949,4038,2017-01-27,7.5,7.0,5.1,3.2,0.8,43.0,Invierno,0
950,4479,2017-01-28,0.0,10.2,6.4,2.6,1.1,23.0,Invierno,1
951,2874,2017-01-29,1.5,9.1,7.0,4.9,0.3,31.0,Invierno,1
952,5438,2017-01-30,0.0,11.5,9.8,8.2,0.3,31.0,Invierno,0
953,6756,2017-01-31,0.0,13.8,10.8,7.7,0.8,42.0,Invierno,0
954,6245,2017-02-01,4.2,10.9,8.1,5.3,0.3,46.0,Invierno,0
955,5170,2017-02-02,3.0,12.1,9.7,7.3,1.9,31.0,Invierno,0
956,5573,2017-02-03,0.2,12.2,9.4,6.5,3.6,24.0,Invierno,0
957,4093,2017-02-04,3.7,14.2,11.6,9.0,5.0,13.0,Invierno,1
958,3967,2017-02-05,0.0,10.9,7.6,4.2,5.6,10.0,Invierno,1
959,6602,2017-02-06,0.0,15.4,10.8,6.1,3.9,21.0,Invierno,0
960,6097,2017-02-07,0.8,13.0,9.5,6.0,1.9,27.0,Invierno,0
961,7163,2017-02-08,0.0,9.8,6.3,2.8,1.7,33.0,Invierno,0
962,7020,2017-02-09,0.0,9.5,5.2,1.0,0.3,60.0,Invierno,0
963,4641,2017-02-10,4.5,5.8,4.0,2.3,0.8,56.0,Invierno,0
964,2477,2017-02-11,9.7,7.3,5.6,4.0,2.2,35.0,Invierno,1
965,1929,2017-02-12,16.5,12.0,9.1,6.2,3.6,27.0,Invierno,1
966,5536,2017-02-13,0.7,12.0,9.0,6.0,3.1,0.0,Invierno,0
967,6990,2017-02-14,0.0,11.8,7.8,3.8,0.3,40.0,Invierno,0
968,7583,2017-02-15,0.0,14.0,9.6,5.3,1.1,35.0,Invierno,0
969,7515,2017-02-16,0.0,11.3,8.8,6.3,0.8,42.0,Invierno,0
970,7240,2017-02-17,0.0,14.0,8.6,3.3,0.6,47.0,Invierno,0
971,5624,2017-02-18,0.0,13.6,8.8,4.0,0.3,53.0,Invierno,1
972,5006,2017-02-19,0.0,13.5,10.1,6.7,1.7,29.0,Invierno,1
973,7069,2017-02-20,0.0,13.6,9.2,4.8,1.4,34.0,Invierno,0
974,7568,2017-02-21,0.0,16.0,10.4,4.7,1.1,48.0,Invierno,0
975,8019,2017-02-22,0.0,18.5,12.8,7.0,2.2,56.0,Invierno,0
976,7093,2017-02-23,1.5,15.0,12.4,9.9,0.6,51.0,Invierno,0
977,8240,2017-02-24,0.0,16.6,12.3,8.0,0.8,38.0,Invierno,0
